Data Levantamento	Km inicial	Km final	Sentido	IRI (m/Km)	Flecha (mm)	IGG	Qtd. de Panelas	Trincamento (%)	Desgaste (%)	FC1 (%)	FC2 (%)	FC3 (%)	Afundamento (%)	Escorregamento (%)	Exsudacao (%)	Remendo (%)	ICS IRI	ICS IGG	ICS	Situação
13/04/2018	45.55	45.65	C	1.58	6.13	70	0.0 	61.0 	12.0 	0.0 	61.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
13/04/2018	45.65	45.75	C	1.36	5.17	57	0.0 	61.0 	0.0 	0.0 	61.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
13/04/2018	45.75	45.85	C	1.28	4.81	56	0.0 	61.0 	0.0 	0.0 	61.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
13/04/2018	45.85	45.95	C	1.28	5.04	97	2.0 	61.0 	0.0 	0.0 	61.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
13/04/2018	45.95	46.05	C	1.42	5.11	57	0.0 	60.0 	0.0 	0.0 	60.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
13/04/2018	46.05	46.15	C	1.76	5.37	37	0.0 	15.0 	0.0 	0.0 	15.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	4	4	Bom
13/04/2018	46.16	46.25	C	1.71	3.60	35	0.0 	11.1 	0.0 	0.0 	11.1 	0.0 	0.0 	0.0 	0.0 	0.0 	5	4	4	Bom
13/04/2018	46.26	46.35	C	1.66	4.58	46	0.0 	8.1 	0.0 	0.0 	8.1 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
13/04/2018	46.36	46.45	C	1.48	4.68	26	0.0 	2.0 	0.0 	0.0 	2.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	4	4	Bom
13/04/2018	46.46	46.56	C	1.26	6.40	9	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	5	5	Bom
13/04/2018	46.56	46.66	C	1.58	4.56	6	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	5	5	Bom
13/04/2018	46.66	46.76	C	1.66	5.40	17	0.0 	1.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	5	5	Bom
